p0337	PROTCATLG
p0338	PROTCATLG
p0339	PROTCATLG
p0340	PROTCATLG
p0341	PROTCATRTREV
p0342	PROTCATLG
p0343	PROTCATCPREVF
p0344	PROTCATCPREVF
p0345	PROTCATLG
p0346	PROTCATPMB
p0347	PROTCATLG
p0348	PROTCATLG
p0349	PROTCATRTREV
p0350	PROTCATLG
p0351	PROTCATLG
p0352	PROTCATLG
p0353	PROTCATRTREV
p0354	PROTCATLG
p0355	PROTCATLG
p0356	PROTCATLG
p0357	PROTCATCPREVF
p0358	PROTCATVT
p0359	PROTCATRTREV
p0360	PROTCATBLOSUM62
p0361	PROTCATRTREV
p0362	PROTCATLG
p0363	PROTCATLG
p0364	PROTCATLG
p0365	PROTCATLG
p0366	PROTCATRTREV
p0367	PROTCATLG
p0368	PROTCATCPREV
p0369	PROTCATLG
p0370	PROTCATRTREV
p0371	PROTCATLG
p0372	PROTCATLG
p0373	PROTCATLG
p0374	PROTCATVT
p0375	PROTCATLG
p0376	PROTCATLG
p0377	PROTCATLG
p0378	PROTCATLG
p0379	PROTCATLG
p0380	PROTCATLG
p0381	PROTCATLG
p0382	PROTCATLG
p0383	PROTCATLG
p0384	PROTCATVT
p0385	PROTCATLG
p0386	PROTCATLG
p0387	PROTCATCPREVF
p0388	PROTCATLG
p0389	PROTCATLG
p0390	PROTCATRTREV
p0391	PROTCATLG
p0392	PROTCATLG
p0393	PROTCATLG
p0394	PROTCATLG
p0395	PROTCATLG
p0396	PROTCATVT
p0397	PROTCATLG
p0398	PROTCATLG
p0399	PROTCATLG
